question,question_ids,answer,answer_ids
" one of the detained young men admitted "" something","[532, 275, 248, 34454, 2115, 1658, 10981, 204, 13, 1252]", fastened,59772
" offering them "" asset enhancement contracts "" to","[4799, 612, 204, 13, 9248, 10070, 10926, 204, 13, 271]",�,58639
"amas ( 10 @,@ ","[17499, 204, 19, 204, 696, 204, 43, 23, 43, 204]", Individ,14241
"@ in @-@ line, and","[43, 272, 204, 43, 24, 43, 1739, 204, 23, 273]",ieved,50753
" Reprise ) "" – Linda Dee","[2139, 16513, 204, 20, 204, 13, 204, 600, 19982, 35123]", vent,5090
" the Italian resistance movement, gathering intelligence and supplying","[248, 8103, 7865, 4823, 204, 23, 12246, 8371, 273, 25031]",CAA,19879
" Australia. Nevertheless, "" success in","[5403, 204, 25, 16444, 204, 23, 204, 13, 1823, 272]", owned,8439
2003. She secured a bronze medal in,"[853, 30, 204, 25, 1261, 14267, 241, 23437, 21934, 272]", familias,61083
-@ Imagine catalog : an album that catches,"[24, 43, 21190, 15544, 204, 37, 267, 5026, 325, 26247]", competencies,42542
" approach that Juber has described as a ""","[3213, 325, 462, 19110, 504, 5383, 345, 241, 204, 13]",zenie,17830
 in the following table correspond to the jerseys awarded after,"[272, 248, 1863, 2409, 6334, 271, 248, 32044, 10928, 852]", Aunt,26565
"— pitch, roll and yaw —","[791, 9860, 204, 23, 3410, 273, 291, 1170, 204, 791]",ILL,11976
 private bill submitted to parliament by the CLR in,"[2348, 5194, 10124, 271, 18947, 431, 248, 10271, 61, 272]", szt,47763
 David Gill that were presented in the three,"[4653, 22909, 325, 646, 5653, 272, 248, 1373]", medidas,43643
" talk sequence, which was commonly used","[1719, 10277, 204, 23, 585, 398, 8906, 1042]", lions,39936
 merges into US 130 at a,"[4072, 2771, 679, 1571, 204, 9101, 388, 241]",反,17351
". Accordingly, evidence of Han ","[25, 37381, 204, 23, 3941, 275, 13242, 204]", alone,3830
ock Site of Special Scientific Interest (,"[764, 8365, 275, 6155, 20769, 11279, 204, 19]", Preheat,48982
" Frederick Accum "". Frederick","[32182, 3129, 381, 204, 13, 204, 25, 32182]", Singapore,10367
 the cantata on 22 December ,"[248, 11076, 785, 313, 204, 1671, 3960, 204]", Innovative,42686
" over the crest of the hill,","[648, 248, 41423, 275, 248, 13308, 204, 23]",ètre,51778
" Italy, and Contador was actually","[8410, 204, 23, 273, 2019, 5746, 398, 1742]",more,3587
io at an elevation of 1 ,"[752, 388, 267, 25978, 275, 204, 28, 204]", salle,38329
", Sweden. It was mixed by","[23, 16180, 204, 25, 605, 398, 7697, 431]",Selling,57752
"( 1 @,@ ","[19, 204, 28, 204, 43, 23, 43, 204]", Editor,12078
", and further educated himself in mechanical engineering","[23, 273, 2515, 16668, 3448, 272, 11731, 7727]", bible,25381
", and in 1935 the","[204, 23, 273, 272, 204, 6128, 32, 248]", Falcons,44686
 have been confirmed reports of wolf packs killing,"[413, 650, 7805, 4636, 275, 18669, 17800, 10103]", edits,38590
", notably on the BBC News website and","[23, 22606, 313, 248, 15097, 3920, 1857, 273]", både,59924
 radio and TV stations begin singing ',"[6377, 273, 3559, 11226, 2145, 11968, 204, 18]",buy,14562
" approval. Thereafter, major","[9198, 204, 25, 1293, 10276, 204, 23, 2084]", campfire,62264
's earliest settlers. She,"[204, 18, 94, 19419, 42271, 204, 25, 1261]", tissues,18036
" peace efforts and resumed bombing, Truman","[4720, 4849, 273, 38199, 29968, 204, 23, 51101]",306,30132
"pariso - "" Chase the","[1346, 14154, 204, 24, 204, 13, 18946, 248]",ADS,47405
i was a popular Tamil play written by,"[84, 398, 241, 2637, 28133, 884, 3523, 431]", echter,59891
" Melbourne, Australia, on the","[17666, 204, 23, 5403, 204, 23, 313, 248]", oamen,61069
Phee was originally cast in the role,"[59, 25008, 398, 8506, 4522, 272, 248, 2836]",orters,8675
 for Australian corporations David Jones Limited.,"[312, 8562, 14666, 4653, 8447, 11495, 204, 25]", slump,53707
ukah ; ZooLights ,"[3611, 943, 204, 38, 25677, 55, 2210, 204]", autour,31120
s to become a film director.,"[94, 271, 1904, 241, 2675, 5219, 204, 25]",uct,8742
 with the addition of France's,"[335, 248, 1594, 275, 5582, 204, 18, 94]", Sher,9608
 municipalities across Quebec were declared disaster areas and,"[36474, 1993, 26090, 646, 11572, 11893, 2698, 273]", unserem,35682
 other employment available in the Rhondda,"[599, 8093, 1433, 272, 248, 9344, 591, 4239]",President,17659
" broadcast uncensored in Canada,","[10528, 4738, 594, 2033, 272, 4332, 204, 23]", azi,39244
 makes dead men speak. After he,"[1798, 3617, 1658, 2910, 204, 25, 2539, 332]", Hastings,45262
 At 2014 San Diego Comic ,"[1570, 204, 626, 31, 3787, 11610, 34854, 204]", wagon,30929
"@,@ 000 ) reward","[43, 23, 43, 204, 1321, 204, 20, 7677]",tingham,38002
24 August because of bad weather ;,"[1463, 3333, 875, 275, 2229, 5015, 204, 38]",inst,4832
harth Anand's romantic comedy,"[83, 2802, 64536, 204, 18, 94, 11097, 13909]", employs,29317
= = = Channel Front and,"[40, 204, 40, 204, 40, 13444, 10469, 273]", DIY,15098
", Krusty, annoyed with his","[23, 12815, 53083, 204, 23, 28750, 335, 545]",Dimensions,28890
 London was stressful for Goldman ; she,"[4414, 398, 18951, 312, 37794, 204, 38, 674]",uw,15766
 you can have -- to come out,"[299, 418, 413, 204, 563, 271, 1239, 495]", fur,9658
. Despite uncertainty and disagreement in the group,"[25, 10744, 14351, 273, 38497, 272, 248, 1408]",acks,5210
", the 93rd season of","[204, 23, 248, 204, 10708, 5138, 2120, 275]",265,25953
 during county games they would break out into,"[1365, 8990, 2106, 506, 631, 2162, 495, 679]", naps,60279
 Proctor : Come on.,"[873, 2167, 204, 37, 10369, 313, 204, 25]", gat,60973
. This vehicle is for use primarily by,"[25, 735, 4627, 304, 312, 745, 8708, 431]", chuckle,38949
 popular as Evolution. Other companies have,"[2637, 345, 22356, 204, 25, 4232, 2404, 413]",�,141
", with all football in the country","[204, 23, 335, 455, 6130, 272, 248, 2020]", simultane,11875
. Tales of Symphonia and,"[204, 25, 36385, 275, 9755, 747, 9899, 273]", patent,15860
"em Olajuwon, who","[357, 7895, 1139, 15766, 245, 204, 23, 569]", operates,14663
" deaths, and damage totals.","[10573, 204, 23, 273, 4233, 42477, 204, 25]",weak,46781
" an interview the following month, Carroll","[267, 3975, 248, 1863, 1325, 204, 23, 30497]", dive,14882
 David Duchovny ) and,"[4653, 361, 718, 620, 2713, 204, 20, 273]", microbial,46226
 months of May and June are the hottest,"[2137, 275, 1896, 273, 3175, 362, 248, 24728]", reacting,42013
" energy cuts, which, without","[2399, 10798, 204, 23, 585, 204, 23, 1315]", Line,8702
"insdorf and his wife, Mart","[965, 47520, 273, 545, 4162, 204, 23, 4666]", centered,20813
 game MMORPG were changed to reference,"[1404, 24990, 1951, 13245, 646, 4148, 271, 5515]", blinds,35834
" right to elect their Government "" ","[894, 271, 1898, 525, 6286, 204, 13, 204]",oween,11859
" the young son of Jo "" le","[248, 2115, 1990, 275, 7357, 204, 13, 417]",TU,61296
", Prinz Adalbert,","[23, 11228, 101, 1180, 268, 6721, 204, 23]",BRA,53016
π is the reduced Planck constant ,"[41668, 304, 248, 6511, 4413, 643, 7377, 204]",opic,15271
 a top speed of 21 @,"[241, 1246, 3804, 275, 204, 1868, 204, 43]", fluid,11095
. She had also had a long,"[204, 25, 1261, 618, 614, 618, 241, 916]", figlio,62733
", averaging 138 innings each season","[204, 23, 34142, 204, 19650, 22692, 1148, 2120]",zeros,53401
 Bechirian. It went,"[1323, 327, 330, 715, 204, 25, 605, 2129]", altri,22117
", the Hungarian occupational regime managed to","[204, 23, 248, 36700, 32438, 14119, 5742, 271]",lex,2262
" Only 1 @,@ ","[6099, 204, 28, 204, 43, 23, 43, 204]",nesty,38549
 by Emilio Pucci – one,"[431, 2321, 32678, 17274, 28383, 204, 600, 532]",clusions,13743
 proceeded to hit a home run during the,"[27653, 271, 3246, 241, 1081, 1257, 1365, 248]",-(,16376
thelberht lost the battle and was,"[36928, 552, 389, 3208, 248, 6201, 273, 398]", mastery,39506
 Australian government ordered 24 F @,"[8562, 2183, 8552, 204, 1463, 378, 204, 43]", exter,55405
 Black Creek. These sites are considered,"[3167, 12160, 204, 25, 2050, 3370, 362, 3558]", coinc,14258
 and Android devices. The game combines,"[273, 6277, 4398, 204, 25, 390, 1404, 16652]", parchment,36226
 = = = Reception and,"[204, 40, 204, 40, 204, 40, 41035, 273]",geld,46505
" Commonwealth's governing classes,","[25272, 204, 18, 94, 23395, 5396, 204, 23]", sehr,13074
S. Sirocco measured a minimum,"[62, 25, 302, 7165, 28401, 10639, 241, 5865]", propane,47304
" "", but the scene in "" Indolence "" is","[204, 13, 204, 23, 480, 248, 5432, 272, 204, 13, 1435, 315, 608, 204, 13, 304]",isco,6427
". As he shops for a special Christmas present for Angie, to try to","[25, 1130, 332, 10192, 312, 241, 1733, 4371, 1652, 312, 51851, 204, 23, 271, 1757, 271]", pesso,24019
 abandon ship. The crew were assembled on the flight deck to determine who would,"[9544, 5938, 204, 25, 390, 8994, 646, 21308, 313, 248, 6867, 9099, 271, 5017, 569, 631]", rallied,51884
 batsmen Frank Worrell and Everton Weekes as Australia scraped home by three wickets,"[29095, 3279, 6425, 21320, 12591, 273, 59847, 6566, 255, 345, 5403, 63554, 1081, 431, 1373, 62174]", Rim,37702
 Charles's troops elsewhere on the field were pushed back by the opposing forces,"[8776, 204, 18, 94, 12092, 11630, 313, 248, 2206, 646, 9264, 743, 431, 248, 23502, 6389]", useful,4301
 position listed on the nomination form ( where applicable ). In baseball,"[2524, 5740, 313, 248, 23342, 1052, 204, 19, 881, 10218, 204, 20, 204, 25, 529, 11486]", ich,6206
 25 feet ( 7 @.@ 6 m ),"[204, 1395, 3827, 204, 19, 204, 34, 204, 43, 25, 43, 204, 33, 266, 204, 20]", extensions,19016
", most of Astana's riders had planned to take a break","[204, 23, 758, 275, 11287, 2214, 204, 18, 94, 19912, 618, 7511, 271, 980, 241, 2162]", threaten,27898
".@ 9 ° F ), making it a popular destination during","[25, 43, 204, 36, 20691, 378, 204, 20, 204, 23, 1591, 334, 241, 2637, 8444, 1365]", NGO,26235
"ts served as one of the pilots, as did Lieutenant Colonel William C.","[915, 5410, 345, 532, 275, 248, 25262, 204, 23, 345, 826, 35468, 32130, 7533, 319, 25]",itudes,13174
" make a film. However, Natarajan, the author of","[717, 241, 2675, 204, 25, 2071, 204, 23, 409, 11281, 61807, 204, 23, 248, 2402, 275]", Montana,21112
 grossing more than $ 800 million to become the fifth highest @,"[11644, 263, 520, 661, 204, 15, 204, 6181, 2261, 271, 1904, 248, 11557, 5123, 204, 43]",VID,3067
 losses and accept what he had. He placed in 39th position on,"[10800, 273, 2624, 637, 332, 618, 204, 25, 707, 5394, 272, 204, 3668, 420, 2524, 313]", spores,60178
 of the Centre Party in its conference in Lahti on 12 June ,"[275, 248, 7806, 6865, 272, 701, 5976, 272, 2284, 389, 84, 313, 204, 928, 3175, 204]",alty,10670
" on the beach by the wife of Colonel Giels, whose four children were","[313, 248, 6449, 431, 248, 4162, 275, 32130, 401, 20801, 204, 23, 4678, 1855, 1770, 646]", payback,64499
" in China, edited by David Matas and Torsten Trey was published with","[272, 3603, 204, 23, 14960, 431, 4653, 5972, 277, 273, 5921, 8038, 50272, 398, 4002, 335]",ilton,10637
" of whom are being trained to wrestle, as well as one daughter.","[275, 6088, 362, 1003, 8512, 271, 60859, 204, 23, 345, 779, 345, 532, 5195, 204, 25]",agua,40055
 reported in the same paper found a significant interaction effect of race and condition.,"[3713, 272, 248, 1144, 2856, 1217, 241, 2589, 9482, 1334, 275, 4475, 273, 3711, 204, 25]", Conversations,57765
" Crossbill, its anomalous appearance, as well as the particular and","[7942, 39821, 204, 23, 701, 39707, 14713, 6668, 204, 23, 345, 779, 345, 248, 2057, 273]", stray,37300
", most of the town had been destroyed, principally by the action of the","[23, 758, 275, 248, 3371, 618, 650, 11864, 204, 23, 54351, 431, 248, 2696, 275, 248]", Hence,15164
.@ 522 × 109 US gal ) of water each year ,"[25, 43, 204, 40225, 21193, 204, 13037, 1571, 10212, 204, 20, 275, 1391, 1148, 649, 204]", temper,3747
 do not even reveal his full name ; the Da ( 大 ,"[441, 416, 830, 10302, 545, 1535, 1536, 204, 38, 248, 8048, 204, 19, 204, 4319, 204]", Plans,19367
"ada speakers in Kerala numbered 325 @,@ 571 which is ","[1688, 10978, 272, 39128, 34895, 204, 23794, 204, 43, 23, 43, 204, 46147, 585, 304, 204]", attendant,35280
"id book, which was also the origin of all work on the evolution of","[300, 1204, 204, 23, 585, 398, 614, 248, 8332, 275, 455, 633, 313, 248, 9359, 275]",itti,37661
" in Kamikitayama, Nara Prefecture. Total damage","[272, 16721, 807, 256, 316, 2415, 204, 23, 409, 2755, 3326, 56391, 204, 25, 11725, 4233]",eenth,36104
" ft ) forward. She displaced 1 @,@ 359","[12094, 204, 20, 2662, 204, 25, 1261, 32565, 204, 28, 204, 43, 23, 43, 204, 39479]",oko,20287
"el Cove. This track, another old pony track, then zig","[286, 33908, 204, 25, 735, 2540, 204, 23, 1382, 1442, 30781, 2540, 204, 23, 832, 53246]", Drinks,50848
" attack was made five days later, again without effect. 887 Squadron","[3033, 398, 1021, 2505, 1522, 2185, 204, 23, 968, 1315, 1334, 204, 25, 204, 56499, 56647]", male,4983
" ratings from The Krusty the Clown Show, Krusty, annoyed","[13848, 427, 390, 12815, 53083, 248, 1156, 670, 6243, 204, 23, 12815, 53083, 204, 23, 28750]", IDE,28979
" for second @-@ best "" and to put their love ""","[312, 1459, 204, 43, 24, 43, 935, 204, 13, 273, 271, 1340, 525, 1163, 204, 13]", destroyed,11864
", 1185, during his absence from the capital, Stephen","[204, 23, 204, 15711, 32, 204, 23, 1365, 545, 11044, 427, 248, 4236, 204, 23, 12287]",sy,12941
" The tifosi and the Italian press, who did not always take to","[390, 240, 340, 12961, 273, 248, 8103, 2091, 204, 23, 569, 826, 416, 1304, 980, 271]",积,47306
 of destruction has been witnessed in various centers of mainland Greece for reasons that cannot be,"[275, 13342, 504, 650, 18377, 272, 2458, 10133, 275, 32921, 15407, 312, 4154, 325, 2821, 314]", manger,49460
straße on the south side and defines the remaining bastion as a garden space ,"[37799, 313, 248, 6520, 1753, 273, 18698, 248, 7381, 15793, 280, 345, 241, 5919, 2151, 204]",aska,10466
7 under Midsomer Norton & Radstock Community Service Vehicle Trust.,"[34, 813, 331, 1703, 12059, 33941, 204, 17, 6147, 14246, 5913, 3897, 22611, 8297, 204, 25]",Alber,63464
 from 25 per 1000 to 40 per 1000.,"[427, 204, 1395, 559, 204, 1425, 27, 271, 204, 1738, 559, 204, 1425, 27, 204, 25]", Christopher,17338
" Bill Caraher ( University of North Dakota ), with support from","[6216, 59717, 372, 204, 19, 2000, 275, 3082, 19723, 204, 20, 204, 23, 335, 1164, 427]",othy,15693
 assault or during a shoot @-@ out following a failed police rescue attempt,"[11192, 379, 1365, 241, 4646, 204, 43, 24, 43, 495, 1863, 241, 6320, 3996, 13593, 3537]",lou,27357
 uncut long head hair and the beard in the case of men forms the main,"[4738, 320, 916, 1319, 2850, 273, 248, 25558, 272, 248, 1494, 275, 1658, 5244, 248, 1316]",blocks,32808
" sidelined for three weeks, but was able to recover in time for the","[54436, 1292, 312, 1373, 2927, 204, 23, 480, 398, 1469, 271, 9291, 272, 601, 312, 248]", botan,60611
 mile ( 11 @.@ 06 km ) route was,"[10018, 204, 19, 204, 1069, 204, 43, 25, 43, 204, 3881, 8027, 204, 20, 7128, 398]", tä,50682
 where Tom was driving to the operation the car was in fact towed ;,"[881, 5736, 398, 5033, 271, 248, 5814, 248, 953, 398, 272, 1249, 8614, 269, 204, 38]", items,3139
" with the University of Pennsylvania, and have an interest in seeing the valuable but","[335, 248, 2000, 275, 12026, 204, 23, 273, 413, 267, 1378, 272, 4374, 248, 7085, 480]",esteem,29147
 the lack of experienced officers forced his transfer to France in the early months of the,"[248, 3795, 275, 4750, 8053, 6584, 545, 4450, 271, 5582, 272, 248, 2304, 2137, 275, 248]", hela,49415
 that carries the Cambrian Coast Railway across the River Mawddach estuary,"[325, 14504, 248, 20927, 5390, 9629, 31557, 1993, 248, 6074, 331, 1170, 2034, 554, 949, 3004]",慧,59905
 language for the localized version was changed to French due to her cultured appearance.,"[3599, 312, 248, 39677, 2684, 398, 4148, 271, 5063, 2159, 271, 573, 44202, 6668, 204, 25]",Capture,55656
u Pani. R. Ilangovan of Frontline stated that while,"[96, 337, 4410, 204, 25, 382, 25, 4390, 642, 19872, 275, 10469, 888, 6293, 325, 1093]", younger,7804
 yards ( 90 m ) inland. Stroma's,"[10027, 204, 19, 204, 2687, 266, 204, 20, 44281, 204, 25, 37328, 76, 204, 18, 94]",INA,31853
"igration became endemic. The "" Battle of the Braes "" involved","[14362, 3569, 47692, 204, 25, 390, 204, 13, 14729, 275, 248, 5425, 255, 204, 13, 3490]",Stage,32341
 independence and formation of Malaysia took place. The declaration was announced by Sabah,"[14905, 273, 9962, 275, 16351, 2065, 1237, 204, 25, 390, 21768, 398, 4734, 431, 12116, 943]",rlich,25512
"arsmith said that, at the start of the writing process, the","[1099, 18446, 746, 325, 204, 23, 388, 248, 910, 275, 248, 2607, 1200, 204, 23, 248]",ympt,21623
", and air forces. Japan planned to use these conquered territories to establish a","[23, 273, 1829, 6389, 204, 25, 4086, 7511, 271, 745, 783, 45719, 27581, 271, 5108, 241]",opia,28286
 Juraj Kačić ( Comittem Gurram de genere Chaç,"[23750, 1139, 15214, 3407, 21443, 204, 19, 1245, 695, 357, 32564, 2907, 336, 40472, 19509, 2510]",have,13566
. He was an all @-@ league basketball and baseball player and,"[204, 25, 707, 398, 267, 455, 204, 43, 24, 43, 9285, 11563, 273, 11486, 3850, 273]", Because,4790
"@-@ de @-@ force "" had it been written at","[43, 24, 43, 336, 204, 43, 24, 43, 4091, 204, 13, 618, 334, 650, 3523, 388]",KB,34831
" men. As a result, much of the response by gay men was","[1658, 204, 25, 1130, 241, 1226, 204, 23, 866, 275, 248, 3253, 431, 8387, 1658, 398]", bene,8668
" to Gaghan. USA Films, however, had wanted to take","[271, 401, 51090, 204, 25, 5151, 29866, 204, 23, 2537, 204, 23, 618, 2362, 271, 980]",otide,42557
