question,question_ids,answer,answer_ids
", defamation and unfair competition , and he wants the band enjoined from using the Machine Head marks . "" The lawsuit was settled out of court","[1919, 822, 314, 362, 322, 29395, 1466, 13888, 1919, 322, 540, 10753, 278, 3719, 11418, 1312, 515, 773, 278, 6189, 12252, 17997, 869, 376, 450, 4307, 29658, 471, 17141, 714, 310, 8973]",zyk,20973
"appear on repeats of Sesame Street , on DVDs , and on the show 's website , which","[2615, 373, 5565, 1446, 310, 22948, 420, 7103, 1919, 373, 15191, 29879, 1919, 322, 373, 278, 1510, 525, 29879, 4700, 1919, 607]",disturb,29543
"y first used mental healing on a patient in March 1864 , when one of Quimby 's patients in Portland , Mary Ann","[29891, 937, 1304, 19119, 540, 12818, 373, 263, 16500, 297, 4779, 29871, 29896, 29947, 29953, 29946, 1919, 746, 697, 310, 751, 326, 1609, 525, 29879, 22069, 297, 3371, 1049, 1919, 6182, 8081]",která,25297
""" modest tax increase "" to pay for the cleanup of the local lake , Lois resorts to","[376, 878, 342, 8818, 7910, 376, 304, 5146, 363, 278, 5941, 786, 310, 278, 1887, 19437, 1919, 4309, 275, 25362, 29879, 304]",Cette,10793
of Annapolis to the state . The highway passes,"[310, 8081, 25332, 304, 278, 2106, 869, 450, 29469, 14517]",fel,7995
"east coast , the N @-@ 3PB flown by Lt. W.W. Bulukin , operating from Budareyri","[9755, 12180, 1919, 278, 405, 732, 29899, 29992, 29871, 29941, 29925, 29933, 4972, 29876, 491, 365, 29873, 29889, 399, 29889, 29956, 29889, 8313, 2679, 262, 1919, 13598, 515, 7038, 598, 29891, 374]",败,31955
"government line , but privately he had real doubts about pressing the French into","[5874, 1196, 1919, 541, 5999, 2486, 540, 750, 1855, 27455, 1372, 1048, 24795, 278, 5176, 964]",phy,11461
"of London is now only the second @-@ largest in the United Kingdom ,","[310, 4517, 338, 1286, 871, 278, 1473, 732, 29899, 29992, 10150, 297, 278, 3303, 12626, 1919]",certains,23563
", among other things , the unpredictability ,","[1919, 4249, 916, 2712, 1919, 278, 443, 27711, 3097, 1919]",monaster,23937
closer to the former East Indiaman and although,"[17649, 304, 278, 4642, 6932, 1894, 2829, 273, 322, 5998]",bre,1030
"her deathbed , she convinces her father to free Tom , but because of","[902, 4892, 2580, 1919, 1183, 17953, 778, 902, 4783, 304, 3889, 4335, 1919, 541, 1363, 310]",ল,31055
Scrabs will attack anyone in their territory ; whilst Paramites will attack in packs and become shy,"[2522, 4201, 29879, 674, 5337, 5019, 297, 1009, 20123, 2056, 21109, 12662, 3246, 674, 5337, 297, 4870, 29879, 322, 4953, 528, 29891]",superficie,20866
or dying vegetation and leave bare ground for new growth . The canyon is one of the last remaining,"[470, 27116, 18655, 362, 322, 5967, 16079, 5962, 363, 716, 14321, 869, 450, 508, 29891, 265, 338, 697, 310, 278, 1833, 9886]",transparent,17772
"The researchers analyzed populations to determine the role of genes using simplified mathematical models of the influence of genes and the environment on each other , and with","[450, 5925, 414, 29537, 287, 23093, 304, 8161, 278, 6297, 310, 2531, 267, 773, 20875, 19475, 4733, 310, 278, 9949, 310, 2531, 267, 322, 278, 5177, 373, 1269, 916, 1919, 322, 411]",displaystyle,15618
) and white stone in the shape of a Greek cross with its southern facade faces the Zócalo,"[1723, 322, 4796, 12565, 297, 278, 8267, 310, 263, 12311, 4891, 411, 967, 14841, 4024, 1943, 17240, 278, 796, 29980, 1052, 29877]",ститу,10010
"is not sufficient clarity , the trust","[338, 451, 8002, 7542, 537, 1919, 278, 9311]",experiments,15729
and they were upon him . It was,"[322, 896, 892, 2501, 1075, 869, 739, 471]",requests,7274
Curie 's work helped overturn,"[10837, 347, 525, 29879, 664, 9213, 975, 685]",ко,551
"Fantasy Tactics uses a 3D , isometric , rotatable","[18089, 8995, 323, 627, 1199, 3913, 263, 29871, 29941, 29928, 1919, 338, 14066, 1919, 5731, 17219]",ська,7909
"0 greatest American Films of All @-@ Time "" . It was one of the only two animated films on","[29900, 14176, 3082, 21470, 310, 2178, 732, 29899, 29992, 5974, 376, 869, 739, 471, 697, 310, 278, 871, 1023, 17524, 12298, 373]",橋,31392
ation . The first are the V @-@ shaped lighting inserts in the steel of the building,"[362, 869, 450, 937, 526, 278, 478, 732, 29899, 29992, 528, 10501, 3578, 292, 13534, 1372, 297, 278, 22973, 310, 278, 5214]",pag,10203
"ahlgrens . Each gun was crewed by eight men . Thus , during","[4494, 629, 575, 869, 7806, 13736, 471, 907, 8734, 491, 9475, 1757, 869, 6549, 1919, 2645]",They,2688
"and poems , and crying and wailing are traditional Toraja expressions of grief with the exceptions of funerals for young children , and poor","[322, 772, 1567, 1919, 322, 10901, 292, 322, 281, 737, 292, 526, 13807, 4794, 9919, 12241, 310, 867, 2575, 411, 278, 15283, 310, 2090, 261, 1338, 363, 4123, 4344, 1919, 322, 6460]",spect,21494
7 inaugural address by praising the,"[29955, 15069, 3631, 3211, 491, 7213, 5921, 278]",rock,7679
"isters Union mock trial competition . She was co @-@ chair of a group for Latin , Asian , and Native American students , and her advocacy to","[1531, 29879, 7761, 11187, 14260, 13888, 869, 2296, 471, 1302, 732, 29899, 29992, 11774, 310, 263, 2318, 363, 13548, 1919, 20021, 1919, 322, 19042, 3082, 8041, 1919, 322, 902, 22545, 4135, 304]",comm,2055
Malone ( Brian Baumgartner ) attacks Angela 's purse,"[3792, 650, 313, 15733, 6000, 398, 13323, 1089, 1723, 16661, 3218, 3100, 525, 29879, 3708, 344]",spirit,8548
"ceremony , which took place in Esztergom or Székesfehérvár followed the rite of the coronation of the German kings","[25672, 1919, 607, 3614, 2058, 297, 3423, 29920, 357, 27157, 470, 5207, 5859, 267, 1725, 29882, 1064, 29894, 3054, 5643, 278, 364, 568, 310, 278, 25082, 362, 310, 278, 5332, 413, 886]",österreich,20383
"are often covertly planned and written by people who work directly for the companies , without disclosure . Sometimes whole academic journals are even owned outright by","[526, 4049, 4612, 29873, 368, 20458, 322, 3971, 491, 2305, 1058, 664, 4153, 363, 278, 14582, 1919, 1728, 766, 25071, 869, 18512, 3353, 21567, 21824, 1338, 526, 1584, 15205, 714, 1266, 491]",urable,21115
ice Award for Graphic Novels & Comics in 2015 .,"[625, 7526, 363, 12367, 293, 2864, 1379, 669, 25083, 297, 29871, 29906, 29900, 29896, 29945, 869]",urable,21115
i has kept active after his retirement from full,"[29875, 756, 8126, 6136, 1156, 670, 3240, 19211, 515, 2989]",sun,6575
by rich mouldings of eight shafts,"[491, 8261, 286, 483, 886, 310, 9475, 528, 2051, 29879]",mat,2922
"Congress , with Jefferson as just one member of the drafting committee . Federalists","[11559, 1919, 411, 29011, 408, 925, 697, 4509, 310, 278, 18195, 292, 21118, 869, 14879, 2879]",Sem,28516
"is STILL SPINNING . And we – FADE OUT "" .","[338, 6850, 24071, 10937, 1177, 29940, 4214, 869, 1126, 591, 785, 13515, 2287, 19474, 376, 869]",feb,6659
intent on defeating the communists to cut funding in an attempt to force,"[7609, 373, 8686, 1218, 278, 3817, 2879, 304, 5700, 5220, 292, 297, 385, 4218, 304, 4889]",ności,11997
"IWF as "" a right @-@ wing public policy group that provides pseudofeminist support for","[306, 29686, 408, 376, 263, 1492, 732, 29899, 29992, 21612, 970, 8898, 2318, 393, 8128, 19923, 974, 331, 262, 391, 2304, 363]",exponent,28869
to take about 2 @.@ ,"[304, 2125, 1048, 29871, 29906, 732, 21240, 29871]",池,31853
physics were simplified to improve performance and to compensate for the PlayStation 's,"[17558, 892, 20875, 304, 11157, 4180, 322, 304, 22874, 403, 363, 278, 7412, 22814, 525, 29879]",ability,11509
"which remained in force in the Illinois territory , permitted slavery to persist for decades under the guise of indentured servitude . Most of Illinois ' early","[607, 9488, 297, 4889, 297, 278, 17066, 20123, 1919, 21905, 8370, 1201, 304, 24379, 363, 1602, 3076, 1090, 278, 1410, 895, 310, 29536, 2955, 3348, 4279, 869, 7849, 310, 17066, 525, 4688]",ône,21522
"Carthy , making him the second guest star to","[8179, 21155, 1919, 3907, 1075, 278, 1473, 17838, 5810, 304]",zeuge,29471
/ mating grounds . They will then stay there for a matter of months until the calf has developed enough,"[847, 286, 1218, 25502, 869, 2688, 674, 769, 7952, 727, 363, 263, 4383, 310, 7378, 2745, 278, 1208, 29888, 756, 8906, 3307]",ánchez,29064
9 . Broadcast on the ITV network,"[29929, 869, 25484, 373, 278, 306, 8050, 3564]",istique,26891
project . Beadle argued that since the British government would never devolve indigenous African affairs to,"[2060, 869, 350, 1479, 280, 28705, 393, 1951, 278, 4908, 5874, 723, 2360, 316, 1555, 345, 1399, 2101, 681, 11715, 19469, 304]",retra,29578
Veigh argues that the Klan 's inability to form alliances with other political groups,"[29963, 29872, 1141, 1852, 1041, 393, 278, 476, 6468, 525, 29879, 297, 3097, 304, 883, 394, 492, 2925, 411, 916, 8604, 6471]",wis,22573
Disease Control and Prevention reported that the average number of uninsured,"[360, 895, 559, 11264, 322, 4721, 7316, 8967, 393, 278, 6588, 1353, 310, 443, 1144, 2955]",ブ,30582
"of the stadium , including the concession stands , bathrooms , concourse , stadium exterior , home clubhouse ( a visitor 's clubhouse","[310, 278, 10728, 1974, 1919, 3704, 278, 378, 985, 291, 15028, 1919, 27683, 18901, 1919, 3022, 10242, 1919, 10728, 1974, 25591, 1919, 3271, 4402, 8697, 313, 263, 27682, 525, 29879, 4402, 8697]",neu,17167
"is a riveted , 8","[338, 263, 9050, 300, 287, 1919, 29871, 29947]",ד,30336
art . Brookshier and Cash,"[442, 869, 18737, 845, 631, 322, 315, 1161]",vois,29758
", Countess of Pembroke , daughter of King Edward III of England (","[1919, 3917, 404, 310, 349, 10187, 446, 1919, 8750, 310, 4088, 9300, 4786, 310, 5408, 313]",assemble,24940
"Quwatli 's leadership , Syria","[751, 29893, 271, 492, 525, 29879, 26001, 1919, 8713, 2849]",ici,1654
"ued the design and construction of the tram , the project has been subject to criticism from the public . Many residents in the neighborhoods under the tram 's route","[6742, 278, 2874, 322, 7632, 310, 278, 19183, 1919, 278, 2060, 756, 1063, 4967, 304, 29035, 515, 278, 970, 869, 9267, 24060, 297, 278, 18403, 29879, 1090, 278, 19183, 525, 29879, 5782]",łów,25588
0 other airmen from seven European NATO countries were called upon to ensure a no @-@ fly zone,"[29900, 916, 4799, 1527, 515, 9881, 7824, 26038, 29949, 10916, 892, 2000, 2501, 304, 9801, 263, 694, 732, 29899, 29992, 11340, 10640]",üst,22548
alkowski of DVD Verdict considered the best part of the episode to be when,"[2235, 11716, 310, 15191, 1798, 8977, 5545, 278, 1900, 760, 310, 278, 12720, 304, 367, 746]",compression,24221
"of a romantic relationship : "" [ First ] you 're making love to ' em all the time ,","[310, 263, 6017, 7716, 9443, 584, 376, 518, 3824, 4514, 366, 525, 276, 3907, 5360, 304, 525, 953, 599, 278, 931, 1919]",ется,4364
replaced with Interstate 5 ( I @-@ 5 ) and SR 9 replaced SSH 1,"[8611, 411, 4124, 3859, 29871, 29945, 313, 306, 732, 29899, 29992, 29871, 29945, 1723, 322, 21020, 29871, 29929, 8611, 22343, 29871, 29896]",routine,26529
"title "" established the fundamental principles of aboriginal rights","[3611, 376, 7841, 278, 15281, 18671, 310, 633, 13492, 10462]",Christ,2819
"to which , according to Rodmell , suffered from "" undistinguished","[517, 607, 1919, 5034, 304, 7733, 29885, 514, 1919, 17654, 515, 376, 563, 391, 6202, 3276]",Emperor,18075
that there 's a code inscribed in the Bible that predicts all historical events . The apes were,"[393, 727, 525, 29879, 263, 775, 1663, 23059, 297, 278, 21958, 393, 8500, 29879, 599, 15839, 4959, 869, 450, 3095, 267, 892]",contents,10853
", St John 's in Weston , and","[1919, 624, 2259, 525, 29879, 297, 3122, 265, 1919, 322]",dam,5625
) survived and were subsequently arrested and,"[1723, 10503, 2347, 322, 892, 17602, 24383, 322]",Laravel,22238
"holders granted personal freedom and more favorable financial conditions to those who arrived in their estates , which also","[8948, 414, 16896, 7333, 16082, 322, 901, 7853, 519, 18161, 5855, 304, 1906, 1058, 11977, 297, 1009, 707, 1078, 1919, 607, 884]",восто,26170
"'s not fared all that well in the high minors . Meanwhile , Ruis [ sic ] is","[525, 29879, 451, 285, 1965, 599, 393, 1532, 297, 278, 1880, 1375, 943, 869, 25065, 1919, 390, 4664, 518, 24801, 4514, 338]",stage,19190
"a practical joker ) , Shearsmith was directed to chuckle","[263, 15031, 432, 17933, 1723, 1919, 2296, 1503, 29885, 389, 471, 10624, 304, 521, 2707, 280]",F,383
but also the records of claustral libraries . The,"[541, 884, 278, 6475, 310, 3711, 12135, 9562, 869, 450]",characters,4890
"in May 1942 , and returned to Australia in October . He","[297, 2610, 29871, 29896, 29929, 29946, 29906, 1919, 322, 4133, 304, 8314, 297, 5533, 869, 940]",OpenGL,29508
"2 , 2008 ; the regular edition of Ecstasy contains this update . An all","[29906, 1919, 29871, 29906, 29900, 29900, 29947, 2056, 278, 4943, 12203, 310, 382, 29883, 303, 8995, 3743, 445, 2767, 869, 530, 599]",unicip,4376
"roundhouse "" . Neither have been dated although artefacts found at this level include querns that","[4513, 8697, 376, 869, 2448, 2121, 505, 1063, 29797, 5998, 20160, 17028, 29879, 1476, 472, 445, 3233, 3160, 439, 824, 29879, 393]",apt,10882
"by Egyptian infantry , who defeated several Israeli attempts to reinforce the fort with armor . The Egyptians managed to breach the defenses and","[491, 12892, 713, 3041, 15328, 1919, 1058, 16235, 3196, 22895, 5037, 14734, 304, 15561, 10118, 278, 5162, 411, 5075, 272, 869, 450, 12892, 5834, 8745, 304, 2078, 496, 278, 822, 11259, 322]",commercial,12128
"the other bodies in a similar orbit . "" Those objects under that mass limit would","[278, 916, 17873, 297, 263, 2788, 16980, 869, 376, 16025, 3618, 1090, 393, 4158, 4046, 723]",Ро,6083
of the governmental structure ... and carry out military,"[310, 278, 5874, 284, 3829, 2023, 322, 8677, 714, 9121]",le,280
"ole and Colonel Henry Bunbury . However , there is no evidence that Bunbury met Seacole , or","[1772, 322, 16893, 6498, 27105, 11059, 869, 2398, 1919, 727, 338, 694, 10757, 393, 27105, 11059, 1539, 922, 562, 1772, 1919, 470]",;;;;,19603
Supreme Court struck it down . Justice Sutherland wrote for the majority that the,"[22569, 9245, 15469, 372, 1623, 869, 17181, 317, 14107, 1049, 5456, 363, 278, 13638, 393, 278]",.~,13217
"turned back , the Australians sought to regain the initiative . Evans was replaced by Brigadier Selwyn Porter and Wootten decided to","[6077, 1250, 1919, 278, 4648, 5834, 18365, 304, 1072, 475, 278, 14511, 1230, 869, 24056, 471, 8611, 491, 13051, 328, 631, 8365, 29893, 948, 7102, 357, 322, 399, 3155, 841, 8459, 304]",först,18073
absolute chronology of Jesus or in synchronizing the episodes of his life with the secular history of the age,"[8380, 17168, 3002, 310, 13825, 470, 297, 12231, 5281, 278, 23238, 310, 670, 2834, 411, 278, 5226, 1070, 4955, 310, 278, 5046]",atience,24701
contacts with the British police to try to,"[25957, 411, 278, 4908, 10974, 304, 1018, 304]",reich,5117
") . Ells found the CAFOs ""","[1723, 869, 11001, 29879, 1476, 278, 315, 5098, 24768, 376]",defin,25476
"48 kg ) ) ; however , while she","[29946, 29947, 12118, 1723, 1723, 2056, 3138, 1919, 1550, 1183]",^{(,7650
. This made a shooting ratio of over 3,"[869, 910, 1754, 263, 27904, 11959, 310, 975, 29871, 29941]",�,188
"orpe contract on 9 December 2005 , he later joined Conference National team Altrincham on trial and scored for their reserve team .","[272, 412, 8078, 373, 29871, 29929, 5846, 29871, 29906, 29900, 29900, 29945, 1919, 540, 2678, 8772, 16377, 3086, 3815, 838, 509, 22466, 314, 373, 14260, 322, 15569, 363, 1009, 23986, 3815, 869]",�,188
F @-@ 4B with reconnaissance cameras with 46,"[29943, 732, 29899, 29992, 29871, 29946, 29933, 411, 25238, 9948, 3949, 18464, 411, 29871, 29946, 29953]",立,30939
of a lawn chair that was impaled into a 5 @-@,"[310, 263, 425, 1233, 11774, 393, 471, 2411, 7943, 964, 263, 29871, 29945, 732, 29899, 29992]",фі,18396
"the king and Parliament . Charles raised the royal standard at Nottingham on 22 August , marking the beginning of the First English Civil War . The","[278, 6989, 322, 13212, 869, 5322, 10425, 278, 15150, 3918, 472, 2216, 1259, 3391, 373, 29871, 29906, 29906, 3111, 1919, 2791, 292, 278, 6763, 310, 278, 3824, 4223, 12886, 3362, 869, 450]",Load,5896
"9 the following week . "" Dirrty ""","[29929, 278, 1494, 4723, 869, 376, 19378, 29878, 1017, 376]",corners,26995
A petition for Writ of Certiorari was filed with the United States Supreme Court on August 5,"[319, 5697, 654, 363, 16849, 310, 18410, 1611, 1306, 471, 934, 29881, 411, 278, 3303, 3900, 22569, 9245, 373, 3111, 29871, 29945]",woord,25317
He defeated West Germany 's Hans Seigl and Denmark 's own,"[940, 16235, 3122, 9556, 525, 29879, 6971, 922, 335, 29880, 322, 3384, 3502, 525, 29879, 1914]",Size,3505
or 's Exclusive pack 60 years of Rajshri : A Retrospect released by Sa Re Ga Ma in 2006,"[272, 525, 29879, 1222, 7009, 573, 4870, 29871, 29953, 29900, 2440, 310, 15496, 845, 374, 584, 319, 4649, 1883, 1103, 5492, 491, 5701, 830, 10415, 3219, 297, 29871, 29906, 29900, 29900, 29953]",тем,12933
Intelligence Agency 's activities . He,"[3159, 28286, 29353, 525, 29879, 14188, 869, 940]",.],5586
"Shady Cove , 15","[1383, 3714, 315, 994, 1919, 29871, 29896, 29945]",стал,13627
"surgery , respectively , who view his","[25300, 708, 1919, 8307, 1919, 1058, 1776, 670]",quipe,11435
an additional seven episodes were quickly produced . The complete season was released on DVD in,"[385, 5684, 9881, 23238, 892, 9098, 7371, 869, 450, 4866, 4259, 471, 5492, 373, 15191, 297]",transformations,29304
